Z1,Z2,Z3,Z4,log10_dos1,log10_dos2,log10_dos3,log10_dos4,log10_dos5,log10_dos6,log10_dos7,log10_dos8,log10_dos9,log10_dos10,log10_dos11,log10_dos12,log10_dos13,log10_dos14,log10_dos15,log10_dos16,log10_dos17,log10_dos18,log10_dos19,log10_dos20,log10_dos21,log10_dos22,log10_dos23,log10_dos24,log10_dos25,log10_dos26,log10_dos27,log10_dos28,log10_dos29,log10_dos30,log10_dos31,log10_dos32,log10_dos33,log10_dos34,log10_dos35,log10_dos36,log10_dos37,log10_dos38,log10_dos39,log10_dos40,log10_dos41,log10_dos42,log10_dos43,log10_dos44,log10_dos45,log10_dos46,log10_dos47,log10_dos48,log10_dos49,log10_dos50,log10_dos51,log10_dos52,log10_dos53,log10_dos54,log10_dos55,log10_dos56,log10_dos57,log10_dos58,log10_dos59,log10_dos60,log10_dos61,log10_dos62,log10_dos63,log10_dos64,log10_dos65,log10_dos66,log10_dos67,log10_dos68,log10_dos69,log10_dos70,log10_dos71,log10_dos72,log10_dos73,log10_dos74,log10_dos75,log10_dos76,log10_dos77,log10_dos78,log10_dos79,log10_dos80,log10_dos81,log10_dos82,log10_dos83,log10_dos84,log10_dos85,log10_dos86,log10_dos87,log10_dos88,log10_dos89,log10_dos90,log10_dos91,log10_dos92,log10_dos93,log10_dos94,log10_dos95,log10_dos96,log10_dos97,log10_dos98,log10_dos99,log10_dos100,elm1,elm2,elm3,elm4,elements,semicore
24,48,50,77,-2.954677021213381,-2.910094888560602,-2.8927900303521654,-2.886056647693163,-2.8927900303521654,-2.906578314837765,-2.9244530386074694,-2.9430951486635277,-2.9706162223147903,-3.0087739243075053,-3.0409586076789066,-3.0861861476162837,-3.136677139879544,-3.193820026016181,-3.259637310505835,-3.337242168318426,-3.408935392973501,-3.4814860601221125,-3.552841968657781,-3.5850266520291822,-3.5686362358410126,-3.508638306165728,-3.431798275933005,-3.3372421683185203,-3.2365720064370627,-3.136677139879544,-3.0409586076789066,-2.9586073148418146,-2.87942606879415,-2.8013429130455774,-2.728158393463501,-2.6575773191778134,-2.586700235918748,-2.515700160653214,-2.441291429466834,-2.3615107430453626,-2.274088367704952,-2.175874166083451,-2.062482107982653,-1.9284861949049144,-1.764471553092451,-1.5534628329263562,-1.2570393297858475,-0.7025677951898309,1.7372274007805713,1.99748415518696,1.0812154869875434,-1.0447934624580584,-1.4195312160489983,-1.6647427435654685,-1.848017604542526,-1.993533957750768,-2.113509274827518,-2.21467016498924,-2.3027706572402824,-2.378823718224965,-2.446116973356125,-2.5072396109731625,-2.563837352959244,-2.6126101736612704,-2.661543506395395,-2.703334809738469,-2.7423214251308154,-2.779891911959945,-2.812479279163537,-2.8477116556169437,-2.8728952016351923,-2.899629454882437,-2.920818753952376,-2.9355420107730814,-2.9507819773298185,-2.9586073148418146,-2.962573502059376,-2.962573502059376,-2.958607314841775,-2.9507819773298185,-2.939302159646388,-2.9244530386074694,-2.906578314837765,-2.886056647693163,-2.8632794328435933,-2.838631997765025,-2.812479279163537,-2.7825160557860937,-2.752026733638218,-2.7189666327522723,-2.679853713888946,-2.640164517660112,-2.5951662833800797,-2.542118103266008,-2.478861916295964,-2.382999658879101,-0.9181128605764504,-0.3131135919746042,-0.1501692148944122,-0.0489637742582505,0.03049042628501,0.1024062612450477,0.176973427934156,0.2682713303714645,Cr,Cd,Sn,Ir,",Cr,Cd,Sn,Ir,",Sn
47,50,76,77,-2.9430951486635277,-2.8728952016351923,-2.8239087409443187,-2.8013429130455774,-2.790484985457369,-2.795880017344075,-2.8068754016455384,-2.8239087409443187,-2.853871964321762,-2.892790030352132,-2.9355420107730814,-2.991399828238125,-3.065501548756432,-3.1426675035687315,-3.2365720064370627,-3.3372421683185203,-3.4685210829578725,-3.5850266520291822,-3.744727494896694,-3.795880017344075,-3.853871964321762,-3.744727494896694,-3.619788758288575,-3.494850021680094,-3.356547323513813,-3.2218487496163566,-3.10790539730952,-3.0,-2.906578314837765,-2.818156412055256,-2.735182176990487,-2.657577319177794,-2.5816987086802548,-2.505845405981557,-2.42712839779952,-2.342944147142896,-2.2518119729938,-2.1499667423102373,-2.032452023781138,-1.8921119748172048,-1.718512112059921,-1.4910664739499673,-1.1555228242543183,0.6265148714650405,1.8594037184686616,1.922669520167379,0.7794752758831985,-1.130650919240907,-1.474695990041761,-1.7064164865038831,-1.8820661649603585,-2.023191662661933,-2.141462802430361,-2.241088107602034,-2.329754146925876,-2.406713932979543,-2.4762535331884483,-2.537602002101044,-2.5951662833800797,-2.6458915608525992,-2.694648630553376,-2.7399286120149253,-2.785156151952302,-2.8239087409443187,-2.8601209135987635,-2.892790030352132,-2.920818753952376,-2.9507819773298185,-2.9746941347352296,-2.991399828238125,-3.0087739243075053,-3.026872146400301,-3.036212172654492,-3.0457574905606752,-3.0457574905606752,-3.0457574905606752,-3.0457574905606752,-3.0457574905606752,-3.036212172654492,-3.026872146400301,-3.017728766960477,-3.0087739243075053,-2.991399828238125,-2.98296666070122,-2.958607314841775,-2.9430951486635277,-2.920818753952376,-2.886056647693163,-2.853871964321762,-2.8013429130455774,-2.716698771296473,-1.7126462272852534,-0.4755000231740984,-0.2575891194195074,-0.1487171846753632,-0.0738531328364422,-0.0160220902570147,0.0315215680851902,0.0721837003530174,0.10791512539696,Ag,Sn,Os,Ir,",Ag,Sn,Os,Ir,",Sn
24,47,50,77,-3.065501548756432,-2.9913998282380825,-2.9430951486635277,-2.920818753952376,-2.906578314837765,-2.906578314837765,-2.91721462968355,-2.9318141382538383,-2.9586073148418146,-2.987162775294828,-3.0315170514460648,-3.0757207139381184,-3.130768280269024,-3.1870866433571443,-3.2518119729938,-3.309803919971486,-3.3872161432802645,-3.431798275933005,-3.4559319556497243,-3.4814860601221125,-3.4436974992327127,-3.397940008672037,-3.3187587626245034,-3.2365720064370627,-3.154901959985743,-3.0757207139381184,-2.9956786262173574,-2.910094888560602,-2.835647144215563,-2.76195389687123,-2.690369832574101,-2.616184634019569,-2.543633966870972,-2.4672456210075024,-2.3861581781239414,-2.2984320149440727,-2.1999706407558657,-2.0877779434675845,-1.9558523791212767,-1.7953374882517812,-1.5907433479610904,-1.3041682271733075,-0.7641938953978968,1.6389127620694424,1.9547496621817213,1.5107243207209045,-0.8690233083943829,-1.342466112442014,-1.6152882570617175,-1.8133261325002548,-1.9689957186364635,-2.096910013008056,-2.204119982655925,-2.2967086218813386,-2.377785977033705,-2.4509967379742124,-2.51427857351842,-2.5734887386354246,-2.628932137728264,-2.6757175447023074,-2.721246399047171,-2.7644715530924517,-2.8013429130455774,-2.838631997765025,-2.869666231504994,-2.903089986991944,-2.9318141382538383,-2.954677021213381,-2.9788107009300617,-2.9956786262173574,-3.0132282657338,-3.0315170514460648,-3.0409586076789066,-3.0457574905606752,-3.0555173278498318,-3.0555173278498318,-3.0604807473813813,-3.0604807473813813,-3.0555173278498806,-3.0457574905606752,-3.036212172654445,-3.0268721464003474,-3.0132282657337552,-3.0,-2.98296666070122,-2.9586073148418146,-2.9318141382538383,-2.8961962790440774,-2.847711655616974,-2.7670038896078464,-2.4078232426041333,-0.5667103148049744,-0.3023522617532949,-0.186225589994442,-0.1086911785432468,-0.0497568819896083,-0.0018409620440075,0.0387750975739406,0.0741908694702465,0.1056872726843747,Cr,Ag,Sn,Ir,",Cr,Ag,Sn,Ir,",Sn
23,24,50,78,-3.2365720064370627,-3.193820026016113,-3.167491087293828,-3.1426675035687315,-3.130768280269024,-3.130768280269024,-3.130768280269024,-3.130768280269024,-3.1426675035687315,-3.154901959985743,-3.167491087293828,-3.167491087293828,-3.1804560644581312,-3.193820026016113,-3.193820026016113,-3.193820026016113,-3.193820026016113,-3.1804560644581312,-3.154901959985743,-3.130768280269024,-3.096910013008056,-3.065501548756432,-3.017728766960477,-2.96657624451305,-2.913640169325252,-2.8601209135987635,-2.8013429130455774,-2.7399286120149253,-2.677780705266081,-2.6090648928966207,-2.540607512240769,-2.46344155742847,-2.380906669373257,-2.290730039024169,-2.1884249941294067,-2.070581074285707,-1.9318141382538383,-1.7619538968712043,-1.5421181032660076,-1.2228632874958274,0.395174319687042,1.7532453728312818,1.9311289740709707,1.337986284708145,-0.964650323477012,-1.393618634889395,-1.65286521708998,-1.8434508486682184,-1.993962045002683,-2.1169066414243103,-2.221848749616356,-2.311580177997289,-2.3914739664228057,-2.4609239012072237,-2.5257837359237447,-2.585026652029182,-2.638272163982407,-2.6861327796308467,-2.7304870557820835,-2.774690718274137,-2.818156412055256,-2.853871964321762,-2.892790030352132,-2.9281179926938745,-2.958607314841775,-2.98296666070122,-3.0087739243075053,-3.036212172654492,-3.0555173278498318,-3.0757207139381184,-3.0861861476162837,-3.10790539730952,-3.10790539730952,-3.119186407719266,-3.119186407719266,-3.119186407719266,-3.119186407719266,-3.10790539730952,-3.096910013008056,-3.0861861476162837,-3.0757207139381184,-3.065501548756432,-3.0457574905606752,-3.026872146400301,-3.0,-2.9746941347352296,-2.9355420107730814,-2.87942606879415,-2.790484985457369,-1.6285626825958992,-0.508190233408,-0.300665341432527,-0.1949207275873051,-0.1221796161975083,-0.0661888836475943,-0.0204152079983359,0.0184674812710604,0.052355298730597,0.0824263008607719,0.1094705503897265,V,Cr,Sn,Pt,",V,Cr,Sn,Pt,",Sn
22,27,50,78,-2.669586226650809,-2.65169513695184,-2.640164517660112,-2.6345120151091,-2.636388020107856,-2.643974142806877,-2.6556077263148894,-2.673664139071249,-2.694648630553376,-2.723538195826756,-2.7569619513137056,-2.795880017344075,-2.8446639625349683,-2.899629454882472,-2.96657624451305,-3.0409586076789066,-3.130768280269024,-3.229147988357856,-3.337242168318426,-3.4685210829578725,-3.5686362358410126,-3.657577319177794,-3.6989700043360183,-3.657577319177991,-3.552841968657781,-3.42021640338319,-3.275724130399211,-3.148741651280986,-3.022276394711198,-2.910094888560602,-2.8068754016455664,-2.709965388637482,-2.617982957425132,-2.5287082889410613,-2.440093374963888,-2.3477536589966768,-2.2510371387438384,-2.1444808443322,-2.0236500209967265,-1.8820661649603585,-1.7070797003999938,-1.476513667656772,-1.131120553762912,0.8732444337213087,1.8551591538476973,1.9033466877246907,0.8526812351772192,-1.1292450551098605,-1.4732731326853643,-1.70245833218184,-1.875821944525328,-2.0145735259169983,-2.130768280269024,-2.230622673923861,-2.32057210338789,-2.4001169279263124,-2.474955192963168,-2.54821356447571,-2.616184634019569,-2.6819366650372385,-2.749579997691106,-2.815308569182401,-2.882728704344236,-2.9430951486635277,-3.0087739243075053,-3.0655015487564827,-3.1191864077192086,-3.167491087293764,-3.2006594505464183,-3.2218487496163566,-3.2365720064370627,-3.2365720064370627,-3.2218487496163566,-3.200659450546487,-3.1804560644581312,-3.1487416512809245,-3.119186407719266,-3.0861861476162837,-3.0604807473813813,-3.0315170514460648,-3.0043648054024503,-2.98296666070122,-2.9546770212133424,-2.9318141382538383,-2.913640169325252,-2.8927900303521654,-2.8728952016351923,-2.8477116556169437,-2.8210230527068307,-2.7878123955960423,-2.72584215073632,-2.5543957967264026,-0.6363880201078559,-0.3195828940346612,-0.1971647255210585,-0.1173502575704298,-0.0574364055115874,-0.0091685138052706,0.0314327032672059,0.0665756194936742,Ti,Co,Sn,Pt,",Ti,Co,Sn,Pt,",Sn
26,45,50,78,-3.161150909262745,-3.0809219076239263,-3.0315170514460648,-3.0,-2.98296666070122,-2.9788107009300617,-2.98296666070122,-2.9956786262173574,-3.0132282657338,-3.036212172654445,-3.070581074285707,-3.1023729087096137,-3.142667503568792,-3.1870866433571443,-3.229147988357856,-3.275724130399211,-3.3187587626245034,-3.3467874862246565,-3.3665315444204134,-3.356547323513911,-3.337242168318426,-3.3010299956639813,-3.2518119729938,-3.1870866433571443,-3.113509274827518,-3.0409586076789066,-2.96657624451305,-2.8927900303521654,-2.8239087409443187,-2.752026733638218,-2.6819366650372385,-2.6090648928966207,-2.5331323796458904,-2.454692883534188,-2.3716110699496884,-2.2798406965940514,-2.1778319206319825,-2.059483515067433,-1.9200955323332796,-1.7486051499598956,-1.5246194068566403,-1.193209728415933,0.7263546804840373,1.762991083276304,1.9150596541858127,1.3169833560997428,-0.97819072297766,-1.4032929703185535,-1.660151216962363,-1.849243560139691,-1.9986990669795817,-2.1220530483708173,-2.2269453066357445,-2.3169529617611504,-2.396855627379818,-2.4672456210075024,-2.5316526695878427,-2.5900668766687054,-2.643974142806877,-2.692503962086787,-2.7375489102695707,-2.7825160557860937,-2.818156412055228,-2.853871964321762,-2.889410289700751,-2.920818753952376,-2.94692155651658,-2.970616222314831,-2.9956786262173574,-3.017728766960477,-3.0315170514461114,-3.0457574905606752,-3.0555173278498806,-3.0604807473813813,-3.065501548756432,-3.070581074285707,-3.065501548756432,-3.065501548756432,-3.0604807473813813,-3.050609993355087,-3.0409586076789066,-3.026872146400301,-3.017728766960477,-2.9956786262173574,-2.9788107009300617,-2.94692155651658,-2.91721462968355,-2.869666231504994,-2.7931741239681505,-2.1169066414243103,-0.5798626454061746,-0.3253776491370791,-0.2111460698379879,-0.1345229175669579,-0.0762018063398315,-0.0287705527237588,0.0113970294883798,0.0463819910996825,0.0774478517211275,0.1054182067875584,Fe,Rh,Sn,Pt,",Fe,Rh,Sn,Pt,",Sn
13,27,43,50,-3.154901959985743,-3.096910013008056,-3.0555173278498318,-3.036212172654492,-3.026872146400301,-3.017728766960477,-3.026872146400301,-3.026872146400301,-3.0457574905606752,-3.065501548756432,-3.0861861476162837,-3.119186407719266,-3.1426675035687315,-3.1804560644581312,-3.2218487496163566,-3.2518119729938,-3.283996656365201,-3.3010299956639813,-3.3187587626245034,-3.3010299956639813,-3.283996656365201,-3.2518119729938,-3.207608310501746,-3.154901959985743,-3.096910013008056,-3.036212172654492,-2.96657624451305,-2.899629454882437,-2.835647144215563,-2.7644715530924517,-2.694648630553376,-2.6270879970298933,-2.552841968657781,-2.478861916295964,-2.39577394691553,-2.306273051076353,-2.207608310501746,-2.094743951251549,-1.9617773616312817,-1.8013429130455774,-1.5958507507903048,-1.3089185078770316,-0.7549811292622469,1.6312407802355091,1.92856748757057,1.584569907634246,-0.8081020655245779,-1.3240384503578306,-1.604149623981219,-1.8052082422780755,-1.9625735020593764,-2.0915149811213505,-2.199282921717615,-2.294136287716089,-2.374687549038326,-2.4485500020271247,-2.51427857351842,-2.575118363368933,-2.630784142589857,-2.6861327796308467,-2.735182176990487,-2.779891911959945,-2.8239087409443187,-2.8664610916298146,-2.906578314837765,-2.9430951486635277,-2.9746941347352296,-3.0,-3.026872146400301,-3.0555173278498318,-3.0757207139381184,-3.0861861476162837,-3.096910013008056,-3.10790539730952,-3.119186407719266,-3.119186407719266,-3.119186407719266,-3.10790539730952,-3.096910013008056,-3.096910013008056,-3.0757207139381184,-3.065501548756432,-3.0457574905606752,-3.026872146400301,-3.0087739243075053,-2.9746941347352296,-2.9430951486635277,-2.892790030352132,-2.812479279163537,-2.5686362358410126,-0.5881446942810541,-0.3060796836326722,-0.1885054264811326,-0.1110458721276105,-0.0527427767420579,-0.0057796613485561,0.0336488868559577,0.0676881795953263,0.0976251412103127,0.1243346473390812,Al,Co,Tc,Sn,",Al,Co,Tc,Sn,",Sn
22,24,26,50,-2.6252516539899142,-2.6345120151091,-2.640164517660112,-2.651695136951859,-2.6635402661514704,-2.677780705266081,-2.696803942579511,-2.716698771296473,-2.7423214251308154,-2.769551078621726,-2.8041003475907664,-2.8416375079047502,-2.886056647693163,-2.9318141382538383,-2.987162775294828,-3.0457574905606752,-3.113509274827518,-3.1739251972991736,-3.2441251443275085,-3.309803919971486,-3.356547323513911,-3.397940008672037,-3.3979400086721463,-3.3665315444204134,-3.309803919971486,-3.2365720064370627,-3.1487416512809245,-3.0655015487564827,-2.9788107009300617,-2.8927900303521654,-2.8068754016455384,-2.72584215073632,-2.6458915608525992,-2.56703070912561,-2.485452247339714,-2.401209493236885,-2.3124710387853744,-2.213958789757446,-2.104577453960597,-1.9767475403662884,-1.822463500070138,-1.6276404174756762,-1.3585258894959005,-0.886424283199432,1.515117009091221,1.895095265293391,1.735531355267348,-0.2520369337471519,-1.2611401979278,-1.5614576512138894,-1.7713430418910647,-1.933301449577005,-2.065501548756432,-2.1778319206319825,-2.274088367704952,-2.359518563029578,-2.4377071355435254,-2.511449283499556,-2.578396073130169,-2.643974142806877,-2.705533773838407,-2.7644715530924517,-2.8210230527068307,-2.87942606879415,-2.9318141382538383,-2.98296666070122,-3.0268721464003474,-3.070581074285707,-3.1023729087095586,-3.130768280269024,-3.148741651280986,-3.154901959985743,-3.161150909262745,-3.154901959985743,-3.1487416512809245,-3.136677139879544,-3.1249387366083,-3.10790539730952,-3.0861861476162837,-3.065501548756432,-3.050609993355087,-3.0315170514460648,-3.0087739243075053,-2.9956786262173574,-2.9788107009300617,-2.9586073148418146,-2.939302159646388,-2.91721462968355,-2.889410289700751,-2.85078088734462,-2.7878123955960423,-2.585026652029182,-0.6548812349353863,-0.3462184508567739,-0.2253078919857443,-0.1466060225493342,-0.0877407350080303,-0.0405054598217552,-0.0009608529390117,0.0330737661674511,Ti,Cr,Fe,Sn,",Ti,Cr,Fe,Sn,",Sn
23,25,46,50,-3.1191864077192086,-3.0457574905606752,-3.0043648054024503,-2.9788107009300617,-2.962573502059416,-2.962573502059416,-2.9665762445130905,-2.9788107009300617,-3.0,-3.0222763947111524,-3.0555173278498806,-3.0915149811213505,-3.1249387366083,-3.167491087293764,-3.2218487496163566,-3.259637310505835,-3.309803919971486,-3.3467874862246565,-3.3665315444204134,-3.376750709602203,-3.356547323513911,-3.3279021420642825,-3.275724130399211,-3.214670164989233,-3.148741651280986,-3.0809219076239263,-3.0043648054024503,-2.9355420107730814,-2.8632794328435933,-2.793174123968177,-2.721246399047171,-2.6497519816658373,-2.576754126063192,-2.503070351926785,-2.422508200162786,-2.337242168318426,-2.24184537803261,-2.134896025358872,-2.010105436281227,-1.8601209135987635,-1.672436739812722,-1.4188471080337113,-1.0053309781744706,1.34433488799859,1.849736326968911,1.8285785070205236,0.7795813411860694,-1.176851940189306,-1.5118725037525416,-1.737548910269573,-1.9093892921715931,-2.048176964684088,-2.1636758842932484,-2.263603497723357,-2.349692476868064,-2.425968732272281,-2.494850021680094,-2.557520230935552,-2.614393726401688,-2.6675615400843946,-2.716698771296473,-2.76195389687123,-2.8041003475907664,-2.8446639625349683,-2.882728704344236,-2.91721462968355,-2.94692155651658,-2.9746941347352296,-3.0,-3.0222763947111524,-3.0457574905606752,-3.0555173278498318,-3.070581074285707,-3.0809219076239263,-3.0861861476162837,-3.0915149811213505,-3.0915149811213505,-3.0861861476162837,-3.0809219076239263,-3.0757207139381184,-3.065501548756432,-3.0555173278498806,-3.0457574905606752,-3.0268721464003474,-3.0087739243075053,-2.9913998282380825,-2.962573502059416,-2.9281179926938745,-2.87942606879415,-2.7986028756795487,-1.911863911299452,-0.54591772926891,-0.3180445738463805,-0.2084988260866885,-0.1343157738822627,-0.0777106119527683,-0.0317179007075036,0.0071501053666847,0.0408712188375352,0.0706694442214385,V,Mn,Pd,Sn,",V,Mn,Pd,Sn,",Sn
27,50,77,78,-3.1870866433571443,-3.107905397309575,-3.050609993355087,-3.0132282657338,-2.9956786262173574,-2.987162775294828,-2.987162775294828,-2.9913998282380825,-3.0087739243075053,-3.0268721464003474,-3.0555173278498318,-3.0915149811213505,-3.1249387366083,-3.161150909262745,-3.2076083105018163,-3.2518119729938,-3.292429823902064,-3.318758762624413,-3.3467874862246565,-3.337242168318426,-3.3279021420642825,-3.3010299956639813,-3.2441251443275085,-3.1870866433571443,-3.1191864077192086,-3.0457574905606752,-2.9706162223147903,-2.899629454882472,-2.826813731587726,-2.75448733218585,-2.6819366650372385,-2.605548319173784,-2.530177984021837,-2.449771646944906,-2.3635121036466344,-2.2700257143004445,-2.165579296318474,-2.0457574905606752,-1.90274269030658,-1.7263044120699105,-1.493765640387874,-1.1402614338028538,0.9946997968170472,1.788924897899299,1.895430502506651,1.2113899552967398,-1.0378201470912327,-1.433916215832004,-1.6815192748254848,-1.86518562967954,-2.0114410431213843,-2.1319436381769585,-2.234331445240986,-2.3233063903751336,-2.402304814074488,-2.473660722610156,-2.5361070110140926,-2.595166283380062,-2.6478174818886373,-2.6989700043360187,-2.7471469690201067,-2.790484985457369,-2.8297382846050425,-2.8664610916298146,-2.903089986991944,-2.9355420107730814,-2.962573502059376,-2.987162775294828,-3.0132282657338,-3.026872146400301,-3.0457574905606752,-3.050609993355087,-3.065501548756432,-3.065501548756432,-3.065501548756432,-3.065501548756432,-3.0604807473813813,-3.0555173278498806,-3.0409586076789066,-3.0315170514461114,-3.017728766960477,-3.0043648054024503,-2.987162775294828,-2.962573502059376,-2.939302159646388,-2.906578314837765,-2.8632794328435933,-2.7958800173441025,-2.630784142589857,-0.7089198870364737,-0.3547644584608057,-0.2273409657662833,-0.1452083059460145,-0.0837672031206103,-0.0342481334649256,0.0074618515776187,0.0436805130083803,0.0757914113251609,0.1046953315418491,0.1310184486828959,Co,Sn,Ir,Pt,",Co,Sn,Ir,Pt,",Sn
14,23,25,50,-2.9355420107730814,-2.8664610916297826,-2.826813731587726,-2.8013429130455774,-2.793174123968177,-2.793174123968177,-2.8041003475907664,-2.8210230527068307,-2.847711655616974,-2.87942606879415,-2.920818753952376,-2.9706162223147903,-3.026872146400301,-3.1023729087095586,-3.1870866433571443,-3.283996656365201,-3.3872161432802645,-3.5228787452803374,-3.657577319177991,-3.769551078621726,-3.853871964321762,-3.823908740944319,-3.6989700043360183,-3.5686362358410126,-3.42021640338319,-3.283996656365201,-3.154901959985743,-3.0409586076789066,-2.939302159646388,-2.8446639625349683,-2.7569619513137056,-2.6757175447023074,-2.595166283380062,-2.51427857351842,-2.4329736338409518,-2.3477536589966865,-2.254144804826271,-2.1511952989481964,-2.032920265855503,-1.8921119748172013,-1.7191940716063332,-1.4928190227397593,-1.1608992172928474,0.4879270280941788,1.8657972257295092,1.9280375652007125,0.7044405218387972,-1.135666944966607,-1.4759935544426277,-1.7061956400806633,-1.8810742471742232,-2.0213630516155257,-2.1390633792999063,-2.239577516576796,-2.3279021420642825,-2.406713932979543,-2.4775557664936803,-2.543633966870972,-2.605548319173784,-2.6635402661514704,-2.7166987712964503,-2.769551078621726,-2.818156412055228,-2.8664610916297826,-2.910094888560602,-2.9507819773298185,-2.9913998282380825,-3.026872146400301,-3.0555173278498806,-3.0809219076239263,-3.1023729087096137,-3.113509274827518,-3.1191864077192086,-3.1249387366083,-3.1249387366083,-3.119186407719266,-3.113509274827518,-3.1023729087095586,-3.0861861476162837,-3.070581074285707,-3.050609993355087,-3.0315170514461114,-3.0132282657337552,-2.9913998282380825,-2.96657624451305,-2.939302159646388,-2.9030899869919784,-2.8601209135987635,-2.7958800173441025,-2.677780705266081,-1.0159229660971691,-0.3226577190884613,-0.1553426822214674,-0.0593789383918714,0.0092171127643013,0.063288313108512,0.1081217089416492,0.146856418836449,0.1808996867662303,0.2115450128609228,Si,V,Mn,Sn,",Si,V,Mn,Sn,",Sn
26,27,28,50,-3.4559319556497243,-3.3665315444204134,-3.292429823902064,-3.2518119729938,-3.207608310501746,-3.1870866433571443,-3.167491087293764,-3.154901959985743,-3.154901959985743,-3.154901959985743,-3.154901959985743,-3.161150909262745,-3.167491087293764,-3.1804560644581312,-3.1870866433571443,-3.2006594505464183,-3.207608310501746,-3.207608310501746,-3.2006594505464183,-3.193820026016181,-3.167491087293764,-3.142667503568792,-3.10790539730952,-3.065501548756432,-3.017728766960432,-2.962573502059416,-2.906578314837765,-2.8477116556169437,-2.7825160557860937,-2.716698771296473,-2.643974142806877,-2.570247719997592,-2.490797477668897,-2.4056074496245845,-2.311580177997289,-2.20690839982342,-2.087246696328677,-1.9465373950745448,-1.7734000947926452,-1.544546031221372,-1.186285608118855,1.0339550390038683,1.6464309790623166,1.7730487611394246,1.6597071752543304,0.7950585981695911,-1.2501091587285782,-1.575118363368933,-1.7915586435614326,-1.9558523791212767,-2.089375595110799,-2.2006594505464183,-2.2967086218813386,-2.380906669373257,-2.4571745730408203,-2.5243288116755704,-2.585026652029182,-2.642065152999546,-2.694648630553376,-2.744727494896694,-2.793174123968177,-2.835647144215563,-2.876148359032914,-2.91721462968355,-2.9507819773298185,-2.98296666070122,-3.0132282657338,-3.036212172654492,-3.0604807473813813,-3.0757207139381184,-3.0915149811213505,-3.096910013008056,-3.10790539730952,-3.10790539730952,-3.10790539730952,-3.1023729087095586,-3.096910013008056,-3.0809219076239263,-3.070581074285707,-3.0604807473813813,-3.0409586076789066,-3.017728766960432,-2.9913998282380825,-2.954677021213381,-2.906578314837765,-2.818156412055256,-1.494036481981874,-0.5609516647217558,-0.3705394303577116,-0.2698397434518103,-0.2001014305771307,-0.146429540683021,-0.1026423648104496,-0.0655975081378724,-0.0334593690946436,-0.005076051187317,0.0203198403573092,0.043256147850749,0.0641134121150369,0.0831584878931617,Fe,Co,Ni,Sn,",Fe,Co,Ni,Sn,",Sn
28,50,76,79,-3.207608310501746,-3.119186407719266,-3.065501548756432,-3.036212172654492,-3.0087739243075053,-3.0,-3.0,-3.0,-3.017728766960477,-3.036212172654492,-3.0555173278498318,-3.0861861476162837,-3.119186407719266,-3.154901959985743,-3.193820026016113,-3.2365720064370627,-3.283996656365201,-3.3187587626245034,-3.3372421683185203,-3.356547323513813,-3.3372421683185203,-3.3187587626245034,-3.2676062401770314,-3.207608310501746,-3.1426675035687315,-3.0757207139381184,-3.0,-2.9281179926938745,-2.853871964321762,-2.779891911959945,-2.707743928643524,-2.6345120151091,-2.555955204081924,-2.478861916295964,-2.393618634889395,-2.3027706572402824,-2.2034256667895704,-2.089375595110799,-1.955460239607589,-1.7937139555875676,-1.5870357280033371,-1.296021174991614,-0.7103664609903549,1.6545721377747395,1.929924252575527,1.5536978661223937,-0.8344589232776269,-1.3334820194451191,-1.6094181214495646,-1.80799040734633,-1.9633711046378428,-2.0904439707588245,-2.197910742118267,-2.290730039024169,-2.3726341434072675,-2.446116973356125,-2.511449283499556,-2.571865205971211,-2.630784142589857,-2.6819366650372385,-2.7304870557820835,-2.779891911959945,-2.8239087409443187,-2.8664610916298146,-2.899629454882437,-2.9355420107730814,-2.96657624451305,-3.0,-3.017728766960477,-3.0457574905606752,-3.0555173278498318,-3.065501548756432,-3.0757207139381184,-3.0757207139381184,-3.0757207139381184,-3.065501548756432,-3.0555173278498318,-3.0457574905606752,-3.036212172654492,-3.017728766960477,-3.0,-2.98296666070122,-2.96657624451305,-2.9430951486635277,-2.913640169325252,-2.886056647693163,-2.847711655616974,-2.8013429130455774,-2.716698771296473,-1.460672936460625,-0.4720094108035662,-0.2750363594987133,-0.171082438383314,-0.0986070729095152,-0.0422586625663148,0.0042353663594674,0.0440926930806257,0.0791812460476248,0.1106637697098807,0.1393374542205332,Ni,Sn,Os,Au,",Ni,Sn,Os,Au,",Sn
