,key,key,a0.25_rp1.0,a0.25_rp1.5,a0.25_rp2.0,a0.25_rp2.5,a0.25_rp3.0,a0.5_rp1.0,a0.5_rp1.5,a0.5_rp2.0,a0.5_rp2.5,a0.5_rp3.0,a1.0_rp1.0,a1.0_rp1.5,a1.0_rp2.0,a1.0_rp2.5,a1.0_rp3.0,total_spin_moment,polytype,minus_energy
252,252,3D-211,0.06715841516401713,0.7615988873825469,0.7338340026215243,0.5413603711949623,0.6872129575050283,0.13273986727112375,0.8055633712459642,0.7788357600956328,0.6945262491896723,0.6519290746313293,0.7221599242113341,0.8128643295157556,0.8415693990069902,0.8006565280490988,0.7476239826164723,0.03107146194014098,,-0.41496057676292253
253,253,3D-209,0.16943681645883754,0.7130041505843726,0.3687929075398208,0.4455978378011185,0.4395299851649283,0.4300621549745294,0.6624896435401897,0.5222772400144832,0.5029671928532451,0.4582842583973833,0.6147637086875601,0.6186905366488624,0.6088287460552929,0.5642854935035359,0.5197571712079798,0.03071849511556203,,-0.41499866599254176
254,254,3D-210,0.22099345940834178,0.7626039198770799,0.14272697136757315,0.3139501462140368,0.6178666669650021,0.49443470228188846,0.7214697652731028,0.43436321989532467,0.322170600878176,0.44237743795628826,0.6538122695680451,0.5917949442693757,0.5327047467350824,0.45587839839382505,0.40512548784550645,0.031209880302720962,,-0.41643862754953886
255,255,3D-214,0.15906402729692004,0.7418012261934653,0.14229449410989306,0.4654380102144834,0.5673728659692264,0.47507519127616304,0.6507294643491077,0.4378337191281716,0.4718215494683937,0.5096033163623546,0.5846740834955568,0.5705834529794265,0.5529276782882272,0.5168134022149413,0.4943188044277535,0.15660653542298925,,-0.41852209661752227
256,256,3D-213,0.05607733826140277,0.861825546934813,0.40911485767933464,0.5436264700220921,0.6642952630374332,0.23351026389769514,0.8320552387715077,0.68154573754125,0.639492365195697,0.617026179586252,0.7495244361308693,0.7831807769727674,0.7830049760268046,0.7328574565693874,0.683751353613238,0.03107146194014098,,-0.42070302930247294
257,257,2D-042,0.5962497668481361,0.3697418408797072,0.0322473547648547,0.29504757872525783,0.28022719099076504,0.7188304619017107,0.28380362389879554,0.18386914928770895,0.2505626798873138,0.30898363836017434,0.25222099265721365,0.2474420223542262,0.24500309319229763,0.23981491640133656,0.2418596946870834,0.03107146194014098,,-0.42095821534860534
258,258,3D-215,0.405962874935442,0.4616524056031529,0.13184531435899924,0.4321153123082236,0.5585420319457446,0.4511058287564893,0.43900049855077117,0.3603706525893491,0.41486095048841254,0.5354354651148224,0.34236649487176507,0.40627680323694015,0.43111410831044505,0.43289921115533514,0.442410205223376,0.03107146194014098,,-0.4217188207079232
259,259,3D-220,0.18522702003736885,0.7612411586722415,0.10995966470456318,0.47126649078643496,0.3934001799995772,0.5067917586774291,0.65997397486912,0.41765651201263987,0.4467203615068088,0.4784216795928553,0.5999609397029433,0.566414392240445,0.5379657290062877,0.49478353609956005,0.4671706619906472,0.30788742434571376,,-0.42406024701986667
260,260,2D-044,0.28177915665215636,0.6470136073205953,0.17490033499887878,0.28689754798818395,0.34559620995310314,0.6657328455359455,0.5723542168896099,0.3650775806680471,0.3492539033367046,0.3345715459666125,0.5751209424714396,0.502362224691479,0.45837631189175443,0.4045123336028934,0.36157097843932334,0.1073261378854519,,-0.4265747847531145
261,261,3D-218,0.07031653199028395,0.7585357828580589,0.4240976741020311,0.6254745215266521,0.6593167539557298,0.19094066991116043,0.713448861643941,0.657350575370337,0.706446206049583,0.6590293693752546,0.608196914991566,0.7081863241427229,0.7503417420615289,0.7379617492409417,0.7159021001895298,0.09354312943155041,,-0.4267110451395695
262,262,2D-043,0.0916846566118244,0.7568376480149982,0.360130732804005,0.6878656767561073,0.4118224012929586,0.2519463788307521,0.7144531330727057,0.6851441930928377,0.7881012067542563,0.6006708801265904,0.6601345055543013,0.7423651170944943,0.7878373549201475,0.7779676712491771,0.7462114362662762,0.03107146194014098,,-0.42886668327420807
263,263,3D-217,0.07349138454137849,0.831523430675858,0.4489411123488752,0.5177970407346449,0.6261980043607808,0.27642788669633434,0.8221593056039038,0.677348447101708,0.6101204636078627,0.5553952688245328,0.7602365510368272,0.7781813015176138,0.769725085730124,0.7109203163920682,0.6506996275276355,0.03107146194014098,,-0.42932286960481747
264,264,3D-221,0.064078961836712,0.7691132657817527,0.7826775918169204,0.49128836310695423,0.8219318499078474,0.12277420606721257,0.8091466325947239,0.804898359166987,0.7047017843228951,0.6497261131873127,0.7331042237992231,0.8282731574397755,0.8596731306879414,0.8174922492212128,0.7604078790499311,0.03107146194014098,,-0.43072415231564776
265,265,3D-219,0.15129827716582966,0.704494000357229,0.407518732984973,0.3905198990452201,0.5633728948689855,0.3787530932056433,0.646298386396567,0.5323655994580612,0.4824400026513618,0.4396159969082548,0.575155803060559,0.6046766784168174,0.6017387378586948,0.5562967566277828,0.5075982340201739,0.03107146194014098,,-0.43121866372251816
266,266,3D-216,0.25317207113868145,0.744397899269661,0.1028345781281873,0.2797204316792842,0.36475180024326953,0.6599396131830941,0.6722868018531911,0.3572115650223383,0.2757578612402579,0.33390239274272576,0.656912773223501,0.5423852913932325,0.46489304451336466,0.38338279628551397,0.327414240472285,0.03108184331733448,,-0.43189737134198936
267,267,3D-204,0.12141680302217753,0.7851997920117945,0.47794208806754357,0.3575407696135273,0.5818044174388196,0.44454564875786784,0.7042531860719405,0.5538551307465553,0.5001508230875877,0.4484748919916275,0.6747759862827651,0.6592582342186042,0.6387585313176635,0.582766824162209,0.5276216042056345,0.4247990338398293,,-0.43200491740208236
268,268,3D-222,0.07496083994528699,0.8382163484949098,0.49989393763300094,0.4189688381897673,0.5325796917485625,0.2534960441345342,0.8349741473888468,0.6798421236923097,0.5256332179084913,0.462304782741801,0.7563882263610782,0.771850695418165,0.7492171519169596,0.668529628091041,0.5849365160965867,0.03107146194014098,,-0.43307206440971413
269,269,3D-223,0.16966890973734608,0.7828243404307108,0.1592854739168012,0.3346781794454097,0.7358432511935993,0.5055906172199842,0.73415993329192,0.44356055597391486,0.3503242339258084,0.4593663768709567,0.6758184262646263,0.608471414390821,0.5498914991217146,0.47542630107833084,0.42726755644100484,0.03107146194014098,,-0.4340212291441645
270,270,3D-226,0.037101393951341634,0.8656694282113423,0.27837988721450974,0.7258953517891352,0.5306650811209579,0.21358790856758025,0.8155518245312772,0.6696161984375587,0.7428362835699029,0.6975615354327125,0.7227628050640789,0.7781180600796676,0.7995679490241417,0.7757715038735667,0.7509523066360324,0.30790818710010076,,-0.43453107058152796
271,271,3D-225,0.023831628699411127,0.8421246296529931,0.7221071770194427,0.4356766443346441,0.6606940196725694,0.14344230081910658,0.8476228024411521,0.7804166327288725,0.6222517706792086,0.5218422333582265,0.7618368214890352,0.8276015502308822,0.832462890266778,0.7627764989611229,0.6787587961455532,0.03107146194014098,,-0.4371454893596365
272,272,3D-224,0.005791134492514137,0.858961736352616,0.9432236384725936,0.5300680480448434,0.5007146012244994,0.0783128740997674,0.9359941176270383,0.9490377702449654,0.7695133337733872,0.5167055380543916,0.8992865903683787,0.9736241197464848,0.9898567613275305,0.9117367398195831,0.8005487389976098,0.03107146194014098,,-0.44026196663655526
273,273,3D-227,0.16536282637250244,0.7909589131948173,0.1521692329874065,0.3729523717184996,0.6478793255258425,0.503058881166883,0.737578998957275,0.44657311541347555,0.3730170665299,0.46993586467373183,0.6802271352831863,0.6143661039394799,0.5586378711577108,0.48753949242266004,0.44172630504022997,0.03107146194014098,,-0.44055370890926326
274,274,2D-050,0.2936360575793428,0.6936555091436364,0.07492071632822483,0.184956354444196,0.28676158880507235,0.8421903853429002,0.6079196827190887,0.26419144165070785,0.1827643619690178,0.21237014096891882,0.6449456307491546,0.4731791404088954,0.37189470163176164,0.2814199143835475,0.2191226722696613,0.03107146194014098,,-0.44102693515839064
275,275,3D-228,0.018912597735725116,0.8128465338246175,0.8885026693798146,0.3625389709630658,0.7153904867691232,0.08146543532986072,0.8908625877769918,0.8742414746026009,0.6062690128553875,0.4437547229790073,0.8138518014884304,0.8893263227406101,0.8896907263439812,0.7965166104967564,0.6788442296398938,0.03107146194014098,,-0.44348823051649333
276,276,3D-230,0.11812136741929499,0.6895689387434839,0.6425164121469371,0.4519309263869825,0.4516081954976652,0.2974381948945737,0.6994766827564649,0.6834602048937661,0.6148994693233519,0.4509105588811243,0.661283558640597,0.7180845387224595,0.7346410906624817,0.6883318003410515,0.6205497705489631,0.03114067112143097,,-0.44412460366712025
277,277,2D-047,0.1768696487533671,0.6811320799030226,0.34357568239620667,0.35138139089375137,0.24109572246475267,0.5019958728828964,0.6100538847650769,0.47496423268224774,0.41878234978957407,0.27539493994321634,0.5762285298929268,0.5639837575687152,0.5410540268417422,0.48076711583193266,0.41169361217143946,0.03107146194014098,,-0.446959774884391
278,278,2D-045,0.29729208980177396,0.5597248731812138,0.5187655512495475,0.2746987042631018,0.20642485537168295,0.5946517176262758,0.5600050504794214,0.4644418013916891,0.36179796636495054,0.24383479945649128,0.5754150966327845,0.5390696101512291,0.5082708084697692,0.44347445375582406,0.3705109547048457,0.03107146194014098,,-0.4473328252803981
279,279,2D-046,0.6140779717100682,0.3474729326727998,0.23437821640865736,0.09995239713323062,0.20291792024886682,0.8134840048783056,0.3140637234065877,0.20222992539546372,0.12939275776172882,0.15362216681632324,0.33349639738999537,0.2719206874904214,0.23198705819241294,0.18623233867897498,0.14685039613741857,0.03107146194014098,,-0.44768901264286853
280,280,3D-229,0.2297944166461756,0.7536435800171372,0.08759513703701442,0.2973855793451419,0.3580159435283326,0.6500031958786137,0.675093171517068,0.3590801017325336,0.2810024491781431,0.3159938909130704,0.6544841978289337,0.5437260942326023,0.46706600503417006,0.3845695641318857,0.32553993538226084,0.03158707034075141,,-0.4494078038699598
281,281,3D-252,0.49215776636103975,0.3844382381959969,0.028435211635647842,0.32418719849132854,0.2569328790687591,0.6992766687704872,0.2972620533822543,0.1846783367473058,0.2590361605958341,0.2996806946137644,0.2507841424592363,0.2524349734214377,0.2503106430987605,0.24403045241560417,0.244138640693778,0.16948290360199186,,-0.45266832447188676
282,282,2D-048,0.22329936235853545,0.5985397533791931,0.2811645607796913,0.3761021008140598,0.19134626793628445,0.5408101994753018,0.48275620490248317,0.3974933714793605,0.43340070522791774,0.2800914335165301,0.442319975673084,0.4614503865995343,0.4641130861556956,0.43501236033597324,0.3922587247495955,0.03107146194014098,,-0.45288813352456714
283,283,2D-063,0.5024145455013259,0.38105235841746676,0.02858569736940387,0.31792718673916787,0.2536156846594023,0.7006031473581031,0.2950362608539623,0.1832766167539335,0.2541714539672755,0.2976044527184358,0.24886842422427513,0.25014433747749165,0.24760490957686765,0.240884642856799,0.24067761502044666,0.16948290360199186,,-0.45601846679059577
284,284,3D-232,0.48261005192317247,0.43779820115188095,0.28664839329235176,0.18751651391051505,0.3026254970970584,0.6702889136674544,0.41278446444024897,0.30286186004128446,0.22534693241099923,0.23926281343546596,0.39876306546904194,0.3690770143375506,0.34050765287073637,0.29363652301037635,0.2505236395414007,0.03107146194014098,,-0.4595042209175375
285,285,3D-234,0.12840929637457124,0.8564927723081083,0.34658456175988606,0.29382906450491436,0.396221946721734,0.49590923326826575,0.7970818757597824,0.5339571617381288,0.37538719714958674,0.31458429447418534,0.7727013372004601,0.6905523400099549,0.620982247922868,0.5193328129800143,0.42697631636815386,0.03107146194014098,,-0.4611997812522617
286,286,3D-231,0.2725281574237993,0.6316146780790773,0.4733032660598058,0.17980984783122264,0.2871500695705364,0.5717456279738464,0.5846438250869037,0.4278113029881998,0.27550181873966595,0.23384862957288616,0.5625574068751935,0.5183625147141642,0.4714424673280163,0.3932110440813076,0.31664735408695427,0.05815993549704304,,-0.4616185269314741
287,287,2D-049,0.22148808415252932,0.6806082412734459,0.07356865612666043,0.4568950949445551,0.3298876223166775,0.5122578736121348,0.5515799894837414,0.3481901978046782,0.4124999658993461,0.44898858054549584,0.4669637761061547,0.4671744074248374,0.45622700382028103,0.43105136254233223,0.4175808762975564,0.03107146194014098,,-0.46179894959810497
288,288,3D-233,0.1722251215176632,0.7217029137541159,0.5470846492230157,0.17315424485245415,0.3466725712545414,0.5593922532028952,0.6390501832124431,0.4441485511849331,0.2713655249323607,0.22360467604777517,0.610882372722271,0.5532302104875801,0.4948652954356344,0.4049448408103763,0.3192210229942068,0.06668996709103431,,-0.46308177834249875
289,289,3D-238,0.09392385522029098,0.8222350779153557,0.33709846401634386,0.4878676772733732,0.4792623497952051,0.36801760553150276,0.7575793530651906,0.5681052658717576,0.5464006236749526,0.5360916646523524,0.6926476812115894,0.6906766133075244,0.6747085926594253,0.6239688903492714,0.5795873191635379,0.30761058762055377,,-0.4638591288120608
290,290,3D-239,0.13207821577405401,0.7276351155126258,0.2759105977471387,0.625760371019913,0.5696258862064228,0.28476713477001114,0.6305721474935768,0.5340669184854757,0.6435715380313408,0.6555584274643192,0.5195045622765231,0.6042308893418846,0.6428178798424428,0.6442309434440674,0.644945449497625,0.16827174292941705,,-0.4639762266604066
291,291,3D-237,0.036713643934808464,0.8050875525183586,0.5581943947009707,0.6829794630081877,0.6234283546559515,0.13970228110650318,0.8259716116601603,0.7727478918620462,0.7832238441498903,0.7155437079706372,0.7458205263195503,0.8329403051294937,0.8693904911006037,0.8435308596367229,0.8066185015746143,0.1699673678710218,,-0.46426142418931704
292,292,3D-235,0.12885458525518026,0.7975286980738504,0.39286872224638986,0.47049740110780147,0.3048224697025679,0.3928350005871595,0.7580972306749583,0.6159579506957508,0.5608659651211051,0.40430941540160076,0.7312574752431868,0.7211198290202518,0.7023225712642441,0.6374613037285329,0.5633689171271226,0.03107146194014098,,-0.46432150611653356
293,293,3D-236,0.14595603362655682,0.6828453949195229,0.5839969921604401,0.5958515907286623,0.38529745197719867,0.2767869982563105,0.7048483516900967,0.7142601960518737,0.7209540132437285,0.5204917721904065,0.6771100791628872,0.7481165024630474,0.7826042744239202,0.7541657173377353,0.6997375119369931,0.10723616594977492,,-0.4651717331926193
294,294,2D-052,0.4481686194148557,0.5360747519810217,0.08198320865506949,0.23836142728487683,0.1830493698378368,0.8138597720655296,0.4576527737400722,0.24770288794915865,0.2345130488070084,0.20377082954178016,0.48983646850708373,0.3860481762889907,0.32939258583185094,0.2742281603423238,0.23036106175640347,0.03107146194014098,,-0.4693899090074325
295,295,3D-240,0.15508498822104133,0.8170871902140154,0.2705666543568093,0.23871959800434192,0.5213258489857019,0.5089017270125908,0.7680655806993288,0.4810636664476218,0.3030128373829428,0.323416604668775,0.72395524346181,0.6401287503197317,0.564623374419673,0.46260164304131557,0.3783664077311752,0.03107146194014098,,-0.4716020324082848
296,296,2D-051,0.1595344580494857,0.7034968045740401,0.4548203847754295,0.3860665065125856,0.23887828395252395,0.4804518904823736,0.6439934411664965,0.5190023103550613,0.46404251716852774,0.3261599484089272,0.6199970409349009,0.6084749733036494,0.5886925503266717,0.5297469546727316,0.4618916473637353,0.03107146194014098,,-0.47238592762163023
297,297,3D-241,0.11479452131922044,0.7999291215619176,0.1991874342335295,0.6173052614742757,0.6289627567711227,0.3078080545269535,0.7265068740676723,0.5628363182418684,0.6364624093471957,0.6610317600236562,0.634669473171654,0.6742506128791581,0.6875079538585259,0.66791162620724,0.6552635954534041,0.3475477456839425,,-0.47655546007042915
298,298,2D-053,0.17371154025956823,0.6704964148386544,0.2719750563057834,0.4528359289806895,0.1766374818393307,0.45996164538231343,0.5673898690696944,0.48402708077065804,0.5263979259789302,0.33600167378613904,0.5237086396587407,0.5527924283483203,0.5612976710839551,0.5299079600761364,0.48114913828602573,0.26169375629370994,,-0.4770635326581214
299,299,3D-243,0.04411376242789696,0.846813463472427,0.7747315549981931,0.2991867072002034,0.6594770206379902,0.2169075967120424,0.9292887102099914,0.7737850811936422,0.4625051552414745,0.423075878948438,0.8669078647263238,0.8596955871877658,0.8120509711069862,0.694247687421555,0.5753033415533573,0.03107146194014098,,-0.4805374944539267
300,300,3D-242,0.16724701324570868,0.6380087007145437,0.581529664589859,0.2969094060280858,0.5903703077229814,0.37553327567794104,0.614337908542506,0.5338833723992993,0.41631793170228526,0.4021253536173512,0.5415099549580109,0.5795216663766327,0.5745868241522064,0.5218029151476049,0.464797594476198,0.030957266791012496,,-0.48359212095394355
301,301,2D-054,0.6674955104754215,0.26606682614750954,0.08595052339267566,0.29327941570601535,0.45729361025461945,0.6038826555957004,0.2191574368247753,0.22274143301723934,0.2712059024457595,0.3235772422529368,0.15278596252638765,0.21909657678718641,0.24915885624128098,0.2590937733886747,0.26526637119602475,0.11238532903775017,,-0.485093402632927
302,302,2D-055,0.6696271235279393,0.2643067555324854,0.08660249247694637,0.29264867517169946,0.4575918367721844,0.6045273220361045,0.2182376986644068,0.22246027462690646,0.2704682815064309,0.3231815996192451,0.15218258260449158,0.21847175810634267,0.24855085084676176,0.258504358626788,0.26468277712849336,0.030500486194498563,,-0.4863590145738499
303,303,3D-245,0.409143120756211,0.5483815385354095,0.046804975626660916,0.21404031559469858,0.2753427866137206,0.7648843029257861,0.45238137914240983,0.22222853904737513,0.19480897837586691,0.22500428205193757,0.44271261161271047,0.35724869858687724,0.3018475896813232,0.24751625715207537,0.2097059754443984,0.03107146194014098,,-0.48672605088096077
304,304,3D-244,0.10057417044310787,0.7838911740270967,0.35508376658811347,0.5310570747840578,0.7234747251338245,0.2928716103960509,0.7871259058526301,0.6430606726572745,0.6038597927717774,0.5866377093485399,0.7203797673508316,0.7432299336664296,0.7399803285344845,0.691582311860793,0.6453870739851786,0.03107146194014098,,-0.4873106556978257
305,305,3D-246,0.16789495998797915,0.7178155565806877,0.6454514209920037,0.17491892654784957,0.34578524941241867,0.45366829699918365,0.6938338765989269,0.559336871650971,0.3382362624419116,0.2375301593567289,0.6652305392005382,0.6368288509524636,0.5903938889315857,0.4939493494814968,0.39105512784412527,0.03107146194014098,,-0.487682467899063
306,306,2D-056,0.576791135589468,0.36944478512067624,0.04165923530078742,0.30530315560243054,0.21973079658476444,0.7107143764857713,0.28554458143238515,0.19376081208536208,0.2604093794049943,0.2883891093855918,0.2539941039133846,0.2533246819450503,0.25256746222948134,0.24618582693207824,0.24360025821818249,0.03107146194014098,,-0.48783022580839486
307,307,2D-057,0.6631425027215782,0.35567423626259864,0.013973879002295563,0.11071979570319165,0.22702367036706558,0.9198466763476789,0.3051407879086798,0.11835757259559462,0.07557824538582707,0.132141867276855,0.3403172739635103,0.23207422944699352,0.17153286221231667,0.12222072415034613,0.09003540126500781,0.03107146194014098,,-0.4894953029671001
308,308,3D-248,0.2063630587943734,0.7080207008344969,0.30315123977526337,0.25684740703262476,0.40164659242935224,0.5052792258820011,0.6543896124569764,0.45319312254348965,0.3229939722059349,0.29499868557937314,0.6048599855376953,0.5656212999950758,0.5185326286238335,0.4397637916497954,0.3669871413140549,0.03107146194014098,,-0.4912198134748138
309,309,3D-249,0.30090529242913866,0.6293167271113714,0.1265231159889484,0.3212978557854718,0.27478672735335286,0.6165099745422404,0.548621894460138,0.35075878262489024,0.3312899417196876,0.30703714112605496,0.5193220004393249,0.4721953177745435,0.43557156191673474,0.3836669174181354,0.3395587432857254,0.03107146194014098,,-0.4912426905972467
310,310,3D-251,0.16685757033812532,0.7020546412925169,0.6641157551536749,0.3495830986034747,0.3683430440487354,0.3249856316779407,0.7447848844523857,0.6921033194364586,0.5173615725527888,0.34311883373055563,0.7189002055695082,0.739002800639952,0.7257925209242854,0.6463824850060462,0.5474219905663735,0.03107146194014098,,-0.4928475679054145
311,311,3D-250,0.12083124856457192,0.7172454771827365,0.6105017517796121,0.41342287641837877,0.43979952082719104,0.27706914881206957,0.7234022252349701,0.6665104932569506,0.5508550454960198,0.4306901283447485,0.6611284763766125,0.7109601856869101,0.714308381733619,0.6548487934412305,0.5798228524396203,0.03107146194014098,,-0.4933604753488794
312,312,1D-005,0.4515891426215648,0.41476296012402913,0.028841743931543852,0.3202707517435823,0.15126003835646654,0.644714618916459,0.30247701025471696,0.19208530502206214,0.25536725279909245,0.2733606494299684,0.2283355993033087,0.2499093068765501,0.2518776324872386,0.24307116455844613,0.23674902760878969,1.0,edgedgraphene+chain,-0.4951117544483026
313,313,1D-003,0.4433446337575489,0.4167961680268779,0.02888778914008181,0.3210804738239247,0.15091548004661626,0.6406154627950107,0.303393591361937,0.1926057233063632,0.2560946561146444,0.2735291032587205,0.22696747193758338,0.25009373387291145,0.25245629753821763,0.24370895782911994,0.23732939300845413,1.0,edgedgraphene+chain,-0.496011863085144
314,314,2D-062,0.18536226105586817,0.6654620940533692,0.5307527590183478,0.17771440915423722,0.34144752504386555,0.48385972228271146,0.6051377720513813,0.4532383490719746,0.27823265802795505,0.24530577237696316,0.5441900481755497,0.5295830594656474,0.4894033773258867,0.40941942897352457,0.3295011061852778,0.26164877032587147,,-0.49640030247329037
315,315,2D-058,0.2321565009551184,0.5758107875569646,0.06711440487557493,0.5870988159212872,0.29386543530998965,0.49102625569129477,0.43725034565432486,0.33439421082037213,0.5132932985675956,0.4756502107402154,0.34769580173549963,0.4072835222023157,0.43976439256535516,0.4537030857390383,0.4649371530710677,0.03107146194014098,,-0.5006877582336386
316,316,3D-247,0.11904750828356897,0.8022714077267025,0.19417343236622342,0.5639253956616324,0.5189663304346733,0.45420048124252954,0.6840374157131999,0.4733620605006801,0.5546715109013448,0.5623056848506391,0.6250447207359757,0.6145660268611599,0.6051293808373982,0.5771764237453345,0.560556704513588,0.16946906176573387,,-0.5022820814054114
317,317,2D-060,0.41926955409721206,0.5294552320758897,0.08940323173307127,0.2188308007548156,0.21751491851432178,0.7154282262920075,0.44096858464048005,0.2595986369294305,0.219510695194443,0.18648679751343028,0.4252551747544442,0.3662712030224897,0.32271012285589395,0.2688245183265361,0.2212012486075448,0.03107146194014098,,-0.5029120277355759
318,318,3D-255,0.14626059893094515,0.8029021314031269,0.15068328390397967,0.4467415891681282,0.7144932171245949,0.4164672245711165,0.7358128871034912,0.48535886940731254,0.45866600636468324,0.5494972092018198,0.6551102959731181,0.6319633603662866,0.6013697698295511,0.5487741958965053,0.5166063747643324,0.03107146194014098,,-0.5031830155054564
319,319,3D-254,0.1268794384917417,0.8218337145638238,0.358519149698593,0.4633806481902535,0.6180794056314126,0.3354974152528727,0.8135668160294727,0.6275653385398794,0.5367437397920343,0.5160496209672101,0.7574165712751442,0.7469857914713534,0.7212276025134962,0.6526379876276535,0.589395414394384,0.03107146194014098,,-0.5041038786451253
320,320,3D-256,0.038414806934993724,0.9116841857811405,0.20150907625684353,0.48306256677417614,0.641860001167009,0.26888978909900585,0.8354431132267224,0.5766316883681825,0.5129273380674247,0.5836437508202512,0.7129193280712074,0.7184730220898772,0.6921753367197597,0.6289273340876487,0.5824477440963205,0.7231632748400404,,-0.5065914709016823
321,321,1D-004,0.5001311018249965,0.417069168441524,0.02935525634952312,0.31136158493397054,0.1569123997035816,0.6324315348897578,0.2948475852478474,0.19294507361657906,0.2492538055286242,0.27174747520345516,0.21731770907432102,0.2439869712608349,0.24805740451767344,0.23976365233642427,0.23328455817824595,1.0,edgedgraphene+chain,-0.5072086815142001
322,322,2D-061,0.15681707358426086,0.791509086849547,0.16772123231410938,0.36186285326790535,0.23836383303088707,0.5272893653946731,0.6864103618597073,0.4492774402059645,0.38939007523691505,0.2851286408934966,0.646142194633911,0.5916927330416193,0.5432945860151875,0.4678177840154739,0.3955883746738396,0.2526238930856568,,-0.5100592417236385
323,323,2D-065,0.6613782996849158,0.35946123437681654,0.014640077246548385,0.10863921867888432,0.2318887923025195,0.9073284688653711,0.30434265374602143,0.12012793754091186,0.07554804559127502,0.13301827212829098,0.33374150306343786,0.23067479828481008,0.17181267972279135,0.12294171831109635,0.09074635798221858,0.03107146194014098,,-0.5101749834538936
324,324,2D-064,0.4390518357454621,0.5298619595143511,0.09839778038995113,0.24589806135483935,0.1874204383814599,0.7845189509389123,0.4533633132353092,0.26523616584115783,0.2506228934719881,0.1953975345344181,0.47906003457498425,0.39046946909313274,0.3407273002952621,0.2872788432955953,0.2407990168927296,0.2608113392322626,,-0.5156255168357688
325,325,2D-059,0.22655364265496727,0.589470557177202,0.4164461703148007,0.2374399683477502,0.2881392739976081,0.523347437311737,0.488427706484837,0.3818803510847285,0.31223715147780595,0.2481092503622035,0.42439446713474105,0.4385310240046869,0.42408164433909634,0.37549413526560826,0.32103511074037844,0.2617698863931289,,-0.5171500294071194
326,326,1D-001,0.18806042600306758,0.6693729490159682,0.14568256694129808,0.6346896680822566,0.24922124812143373,0.456704830172193,0.5540966834583878,0.4613369979505981,0.6243344190654695,0.4823950108606858,0.5047567577173138,0.5464307314856471,0.5744385358661205,0.5738724874939883,0.5619705750835473,0.03107146194014098,nanotube,-0.5189001292734332
327,327,2D-066,0.4091711720115057,0.5161136829840433,0.5050767079170265,0.06644886185466842,0.20006642064263633,0.6752968693493968,0.4785137798662633,0.3505327446907147,0.16481860371212453,0.11904842143592771,0.47995151476410625,0.42171870138997947,0.36761443947428263,0.2861803964679651,0.20436385237724541,0.03107146194014098,,-0.5202274151062625
328,328,3D-262,0.37130928435900873,0.5212423706838486,0.2513663969379915,0.28534078490007514,0.348318623529628,0.5125187473249684,0.46207514463086263,0.3577539828745915,0.3119576898739232,0.3318229528566856,0.38843843354978524,0.41183850869494987,0.4053459541680825,0.37003388242666735,0.33588839068226434,0.03107146194014098,,-0.5223743858774981
329,329,3D-257,0.022987034165699922,0.8949092369891688,0.5003019222216327,0.5398463083203195,0.7938857021840505,0.184891897893537,0.8881314290235776,0.748468337508689,0.6735136655056354,0.6489353468996686,0.8094439613074358,0.8462220728572996,0.845822968035732,0.7886303438460361,0.7313727814712732,0.03107146194014098,,-0.523032044185868
330,330,3D-264,0.7699632262776774,0.19485427888027307,0.017606471764895805,0.18629816548276204,0.2572441296507136,0.8044821944329721,0.14142691705616173,0.09786201773263967,0.14546495615810096,0.22465955926282183,0.12344034569955742,0.12511982598316962,0.1272655062670025,0.12971769273716105,0.1369153762551455,0.04277473449627828,,-0.5244927602456926
331,331,3D-259,0.13313405042805124,0.6383740863348081,0.7271497840270335,0.5247949048413036,0.5193987165125733,0.21514606049976992,0.6687265824638269,0.7177799520837893,0.6831702032478318,0.5438643948841438,0.6098376423517582,0.716654057841142,0.7623111460171194,0.7381620810948203,0.6882621848917292,0.03107146194014098,,-0.5246127472151585
332,332,3D-258,0.054288131055843715,0.7966533121254525,0.7375365840208041,0.39947158471533056,0.38613118616468234,0.15505224550778052,0.861841105252894,0.8074722996355344,0.5677311414557531,0.3634450487364668,0.7925786142991544,0.8440351368647869,0.8332552838022799,0.7366840531159472,0.6155461704336369,0.03107146194014098,,-0.5255908621225984
333,333,2D-067,0.09972743698503664,0.7794254929896481,0.7435159868281193,0.2941879233310307,0.4287816226389394,0.2876675068310435,0.7871266219272488,0.6819584044785854,0.45777436032590624,0.3612996881995307,0.727990828571436,0.7431213245278299,0.7163708360355293,0.6246400276248821,0.5227602435047072,0.03107146194014098,,-0.525945398558676
334,334,2D-069,0.18647791486796353,0.6438057633400524,0.3710077954555571,0.35365234868793965,0.3057744913481126,0.4386553521285381,0.5608486487105084,0.48126470150360245,0.44400305490912984,0.2993082479622134,0.500924696747131,0.534340950543436,0.5345998810803446,0.49008734210621663,0.43076643383992813,0.2617698863931289,,-0.5268415567646088
335,335,3D-253,0.08710591522566036,0.7983238963528091,0.41599373755012364,0.3704730418268105,0.8588938040554125,0.32448212932844456,0.7622321491432287,0.5778853464091751,0.47117786849186494,0.5364055226519637,0.6743887998516933,0.6827916214442431,0.6608715322809567,0.5986725525918328,0.5479585345537477,0.3423086106602903,,-0.5275048753919265
